year,hpi real
1993.62499999996,115.453771020177
1993.7083333333,115.313867890481
1993.79166666663,114.80081629642
1993.87499999996,114.71914258232
1993.9583333333,114.636958187168
1994.04166666663,114.447716852612
1994.12499999996,114.067852859261
1994.2083333333,113.889715477301
1994.29166666663,114.246164139938
1994.37499999996,114.905646436049
1994.4583333333,115.228767144041
1994.54166666663,115.440133037178
1994.62499999996,115.340032686324
1994.7083333333,115.064164979608
1994.79166666663,114.935673725767
1994.87499999996,114.589157479525
1994.9583333333,114.459087086597
1995.04166666663,113.929558993785
1995.12499999996,113.42692951463
1995.2083333333,113.173879371622
1995.29166666663,113.21267568299
1995.37499999996,113.440806511028
1995.45833333329,113.746613446058
1995.54166666663,114.229280281622
1995.62499999996,114.269108536137
1995.70833333329,114.162665942526
1995.79166666663,113.775970852447
1995.87499999996,113.716310660705
1995.95833333329,113.627299564447
1996.04166666663,112.845782448425
1996.12499999996,112.442850662558
1996.20833333329,112.230663908108
1996.29166666663,112.42820186418
1996.37499999996,112.86457883286
1996.45833333329,113.402928849953
1996.54166666663,113.68913991585
1996.62499999996,113.781098695932
1996.70833333329,113.497866176339
1996.79166666663,113.040702828684
1996.87499999996,112.729742786117
1996.95833333329,112.639350685315
1997.04166666663,112.340502258691
1997.12499999996,112.077043380963
1997.20833333329,112.216772673327
1997.29166666663,112.624297967539
1997.37499999996,113.421697785393
1997.45833333329,113.991649370612
1997.54166666663,114.440195687842
1997.62499999996,114.637867209663
1997.70833333329,114.567113468682
1997.79166666663,114.411968234105
1997.87499999996,114.779591367701
1997.95833333329,115.208444895173
1998.04166666663,115.411656179859
1998.12499999996,115.47534253684
1998.20833333329,115.926635758523
1998.29166666663,116.60932858017
1998.37499999996,117.46562557062
1998.45833333329,118.399236988803
1998.54166666663,119.126027183398
1998.62499999996,119.697826249355
1998.70833333329,120.002722949335
1998.79166666663,120.033602221938
1998.87499999996,120.291935409328
1998.95833333329,120.686484143565
1999.04166666662,120.744293644339
1999.12499999996,120.943490873114
1999.20833333329,121.39398304712
1999.29166666662,121.580919697762
1999.37499999996,122.771804007988
1999.45833333329,124.063108833021
1999.54166666662,124.755082530719
1999.62499999996,125.359205163077
1999.70833333329,125.401653366182
1999.79166666662,125.728822143522
1999.87499999996,126.057143835415
1999.95833333329,126.55806682756
2000.04166666662,126.761222210474
2000.12499999996,126.734233566744
2000.20833333329,126.816464040303
2000.29166666662,128.08397889422
2000.37499999996,129.383138026291
2000.45833333329,130.139982296033
2000.54166666662,130.911073591164
2000.62499999996,131.901689068439
2000.70833333329,131.974618641821
2000.79166666662,132.476305823778
2000.87499999996,133.092153821354
2000.95833333329,133.783508343928
2001.04166666662,133.458749479314
2001.12499999996,133.447061891513
